,0,1
4336,4681.1,1.4
4337,4682.9,3.4
4338,4683.1,6
4339,4684.2,2
4340,4684.9,2.7
4341,4685.5,4.2
4342,4685.6,2
4343,4688.4,1.3
4344,4688.6,2.2
4345,4692.5,1.2
4346,4701.2,1.2
4347,4701.8,2.4
4348,4702.3,6.6
4349,4705.8,2.2
4350,4706.8,2
4351,4707.6,2.6
4352,4708.2,3.4
4353,4708.4,6.3
4354,4708.6,2
4355,4708.8,3.8
4356,4709.5,2.4
4357,4709.54,1.71
4358,4709.7,10
4359,4709.8,7.3
4360,4710.1,2.7
4361,4710.2,3.2
4362,4710.3,1.9
4363,4710.5,6.7
4364,4710.6,2
4365,4710.7,2.2
4366,4710.8,8.1
4367,4710.91,2.56
4368,4711,2.2
4369,4711.4,3.4
4370,4711.4,5.1
4371,4711.5,6.7
4372,4711.6,2.3
4373,4711.7,5.7
4374,4711.7,3.3
4375,4711.9,2.6
4376,4712,2.8
4377,4712,3.5
4378,4712,3.9
4379,4712,2.7
4380,4712.1,3.5
4381,4712.1,11.8
4382,4712.2,4.7
4383,4712.2,4.7
4384,4712.2,3.3
4385,4712.3,6.4
4386,4712.3,6.1
4387,4712.4,5
4388,4712.4,7.1
4389,4712.5,5.1
4390,4712.59,3.29
4391,4712.6,7.4
4392,4712.6,1.5
4393,4712.6,2.9
4394,4712.7,5.4
4395,4712.7,3.5
4396,4712.8,4.4
4397,4712.9,6.9
4398,4712.9,2.6
4399,4713,5.9
4400,4713,3.8
4401,4713.1,8.7
4402,4713.2,3.4
4403,4713.2,5.1
4404,4713.4,2
4405,4713.4,9.5
4406,4713.4,5.8
4407,4713.6,4.3
4408,4713.6,5.1
4409,4713.6,5.4
4410,4713.6,9.3
4411,4713.6,3.3
4412,4713.7,10.5
4413,4713.7,9
4414,4713.7,1.9
4415,4713.7,2.4
4416,4713.7,2.1
4417,4713.7,3.5
4418,4713.8,6
4419,4713.8,2.8
4420,4713.9,6.1
4421,4713.9,4.2
4422,4713.9,3.8
4423,4713.9,7.9
4424,4714,6.5
4425,4714.1,3.7
4426,4714.1,5.6
4427,4714.2,4.6
4428,4714.2,4.2
4429,4714.2,2.6
4430,4714.2,1.3
4431,4714.2,6.3
4432,4714.2,6.8
4433,4714.2,2.2
4434,4714.2,5.5
4435,4714.3,3.6
4436,4714.3,7.5
4437,4714.4,5.1
4438,4714.4,4
4439,4714.4,1.9
4440,4714.4,5.3
4441,4714.5,8.2
4442,4714.6,3.5
4443,4714.6,1.6
4444,4714.7,1.1
4445,4714.7,3.7
4446,4714.7,2.7
4447,4714.8,5.4
4448,4714.8,4.2
4449,4714.8,3.7
4450,4714.8,3
4451,4714.8,5.9
4452,4714.9,7.8
4453,4714.9,4.2
4454,4714.9,2.3
4455,4714.9,1.2
4456,4715.1,7.5
4457,4715.1,3.1
4458,4715.1,4.5
4459,4715.2,2.1
4460,4715.2,4.1
4461,4715.3,7.1
4462,4715.3,5.9
4463,4715.4,7
4464,4715.4,5.8
4465,4715.4,1.9
4466,4715.5,5.8
4467,4715.5,4.7
4468,4715.6,5.9
4469,4715.6,3.2
4470,4715.6,3.1
4471,4715.6,5.2
4472,4715.8,3.3
4473,4715.9,3.5
4474,4716,2.4
4475,4716.2,4.9
4476,4716.2,3.8
4477,4716.7,3.3
4478,4716.7,1.6
4479,4716.8,3.4
4480,4716.9,4.1
4481,4717,1.7
4482,4717.1,2.3
4483,4717.2,3.9
4484,4717.5,1.6
4485,4719.6,1.4
4486,4719.8,2.2
4487,4719.9,2.9
4488,4720.2,3.7
4489,4720.54,2.69
4490,4720.8,1.5
4491,4721.2,2.1
4492,4721.5,3.4
4493,4721.8,4.2
4494,4722.2,2.5
4495,4723.1,1.6
4496,4723.7,5.5
4497,4724.7,2.6
4498,4725.7,1.7
4499,4726,3.1
4500,4726,3.4
4501,4727.1,3.1
4502,4731.9,4
4503,4734.31,3.78
4504,4740,1.6
4505,4765.8,1
4506,4770.7,1.1
4507,4771.5,1.4
4508,4787.3,3.5
4509,4789.7,6.7
4510,4793.1,1.7
4511,4801.7,2.6
4512,4804.5,2.1
4513,4814.4,9.5
4514,4815.1,4.7
4515,4815.7,4.6
4516,4816.9,3.9
4517,4817.6,9
4518,4817.7,3.9
4519,4817.9,7
4520,4818,1.8
4521,4818.1,11.4
4522,4818.1,2.5
4523,4818.3,6.3
4524,4818.3,6.5
4525,4818.4,2.3
4526,4818.4,7.7
4527,4818.5,6.3
4528,4818.5,2.4
4529,4818.7,3.2
4530,4818.9,3.4
4531,4818.9,4.2
4532,4819,7.1
4533,4819.28,1.82
4534,4819.3,7
4535,4819.3,1.7
4536,4819.6,45.8
4537,4819.6,5.5
4538,4819.7,2.1
4539,4819.7,10.8
4540,4819.7,11.2
4541,4819.8,3.6
4542,4819.9,10.1
4543,4819.9,16.8
4544,4820.2,6
4545,4820.3,3.5
4546,4820.4,3.4
4547,4820.4,11.8
4548,4820.4,1.6
4549,4820.5,3.1
4550,4820.6,5
4551,4820.6,5.1
4552,4820.7,7.7
4553,4820.7,4.1
4554,4820.7,2.1
4555,4821,2.1
4556,4821,41.7
4557,4821,40.5
4558,4821,5.8
4559,4821.2,9.5
4560,4821.2,49.8
4561,4821.2,14.6
4562,4821.2,5.7
4563,4821.2,2.4
4564,4821.4,8.6
4565,4821.4,6.1
4566,4821.4,3.7
4567,4821.4,1.7
4568,4821.4,2.4
4569,4821.5,12.2
4570,4821.6,5.6
4571,4821.6,12
4572,4821.7,3.2
4573,4821.7,3.7
4574,4821.7,16.2
4575,4821.7,2.6
4576,4821.9,10
4577,4821.9,8.2
4578,4822,3.3
4579,4822,2.3
4580,4822,6.3
4581,4822.1,3.6
4582,4822.2,17.8
4583,4822.2,7.9
4584,4822.3,5.4
4585,4822.3,5.2
4586,4822.39,2.71
4587,4822.4,3.8
4588,4822.5,15.9
4589,4822.5,4.9
4590,4822.5,4.1
4591,4822.5,3.1
4592,4822.6,9.7
4593,4822.6,4.7
4594,4822.6,100
4595,4822.6,12.6
4596,4822.7,2.4
4597,4822.8,5
4598,4823,9.1
4599,4823,4.2
4600,4823,2.6
4601,4823.1,2.4
4602,4823.1,2.9
4603,4823.2,6.3
4604,4823.2,3.4
4605,4823.3,10
4606,4823.3,6.9
4607,4823.3,1.9
4608,4823.4,2.6
4609,4823.4,35.4
4610,4823.4,7.6
4611,4823.4,2.3
4612,4823.5,1.9
4613,4823.52,2.39
4614,4823.52,3.13
4615,4823.6,6
4616,4823.6,2.8
4617,4823.6,3.3
4618,4823.7,2.4
4619,4823.7,2.3
4620,4823.8,2.1
4621,4823.9,1.9
4622,4824,3.7
4623,4824.1,1.9
4624,4824.2,6.8
4625,4824.3,2.4
4626,4824.4,11.9
4627,4824.4,3.3
4628,4824.5,4.2
4629,4824.5,4
4630,4824.5,2.5
4631,4824.52,4.53
4632,4824.6,6.9
4633,4824.7,3.9
4634,4825,1.9
4635,4825.2,2.2
4636,4825.2,1.7
4637,4825.44,1.87
4638,4825.6,3.9
4639,4825.7,5.1
4640,4825.9,4
4641,4827.1,1.1
4642,4827.2,2.4
4643,4827.4,2.1
4644,4828.1,2
4645,4830.7,3.5
4646,4838,1
4647,4840.4,2.7
4648,4841.9,3.3
4649,4843.1,9.1
4650,4843.2,11.8
4651,4844,6.1
4652,4844,2.6
4653,4844.1,2.4
4654,4844.5,3.1
4655,4844.7,4.6
4656,4844.9,2.8
4657,4845,4
4658,4845.5,9.9
4659,4845.6,3
4660,4846.7,2.3
4661,4850.5,1.7
4662,4852.5,2.3
4663,4852.9,2.8
4664,4853.6,3.1
4665,4853.9,2.3
4666,4854.1,4.2
4667,4854.9,2.2
4668,4854.9,1.9
4669,4855.2,1.9
4670,4855.4,2.8
4671,4855.4,2.2
4672,4855.6,5
4673,4855.7,3
4674,4855.7,2.5
4675,4855.9,2.2
4676,4856.4,1.7
4677,4856.4,2.1
4678,4856.6,2.2
4679,4856.6,2
4680,4856.7,3.7
4681,4856.7,3
4682,4856.8,2.2
4683,4856.9,1.9
4684,4856.9,3.6
4685,4856.9,2.1
4686,4857,2.4
4687,4857.1,1.9
4688,4857.2,1.4
4689,4857.4,2.3
4690,4857.6,1.7
4691,4857.9,2.2
4692,4857.9,2.7
4693,4858,2.2
4694,4858,2.9
4695,4858,1.9
4696,4858.1,2.6
4697,4858.2,2.5
4698,4858.2,3
4699,4858.3,1.2
4700,4858.4,2
4701,4858.5,2.4
4702,4858.5,3.1
4703,4858.5,2.6
4704,4858.5,2.3
4705,4858.7,2.5
4706,4858.78,1.93
4707,4858.8,3.4
4708,4858.8,3.1
4709,4859,1.8
4710,4859,2.5
4711,4859.1,3.5
4712,4859.2,3.8
4713,4859.2,1.9
4714,4859.2,4.6
4715,4859.2,5.2
4716,4859.2,4.2
4717,4859.3,2.6
4718,4859.4,2.2
4719,4859.6,2.1
4720,4859.9,2.6
4721,4860,2.8
4722,4860.01,3.21
4723,4860.4,3.1
4724,4860.6,1.8
4725,4860.6,1.5
4726,4860.6,1.7
4727,4861.1,4
4728,4861.4,1.5
4729,4863,2.1
4730,4867.2,2.2
4731,4868.8,2.2
4732,4870,1.3
4733,4870.6,2.8
4734,4871.2,1.9
4735,4871.3,2.4
4736,4871.5,1.5
4737,4872,1.3
4738,4874.4,1.3
4739,4874.4,2.1
4740,4876.7,3.7
4741,4895.9,2.4
4742,4896.4,1.4
4743,4897.1,1.1
4744,4898.7,2
4745,4898.8,1.5
4746,4899.6,1.7
4747,4900.7,2.8
4748,4919.9,3.7
4749,4925.4,1.5
4750,4925.5,1.7
4751,4936.3,1.2
4752,4960,2
4753,4960.5,0.8
4754,4960.7,0.8
4755,4960.8,1.5
4756,4960.96,2.38
4757,4963,2
4758,4963.4,1.6
4759,4963.49,1.21
4760,4965.9,2
4761,4968.3,1.9
4762,4969.8,1.1
4763,4969.9,1
4764,4974,4.4
4765,4981,1.9
4766,4981.7,2.1
4767,5008.8,2.2
4768,5021.5,0.7
4769,5023.3,2
4770,5023.6,0.8
4771,5026.4,3.6
4772,5026.6,6
4773,5026.7,2.3
4774,5026.7,6.2
4775,5027.4,5.9
4776,5028.2,11.7
4777,5028.4,1.8
4778,5032,2.1
4779,5037.1,1.8
4780,5038.7,2
4781,5039.4,3.2
4782,5040.4,2.6
4783,5040.7,3.8
4784,5041,2.3
4785,5041,12.4
4786,5041.2,2.9
4787,5041.4,3
4788,5041.6,5.8
4789,5041.7,2.2
4790,5041.8,3.3
4791,5041.9,5.5
4792,5042,7.7
4793,5042.1,1.7
4794,5042.2,11.6
4795,5042.3,3.5
4796,5042.3,3.8
4797,5042.5,4.9
4798,5042.6,13.6
4799,5042.7,9.4
4800,5042.7,7.3
4801,5042.8,5.2
4802,5042.9,6.2
4803,5042.9,2.9
4804,5043,1.6
4805,5043,2.8
4806,5043,2.5
4807,5043.3,1
4808,5043.4,7.5
4809,5043.5,5.5
4810,5043.6,11.8
4811,5043.6,6.9
4812,5043.7,1.5
4813,5043.8,3.6
4814,5043.8,7.1
4815,5043.9,2.6
4816,5043.9,3.6
4817,5044,4
4818,5044,3.7
4819,5044,7.1
4820,5044,5.9
4821,5044,15.1
4822,5044.1,1.7
4823,5044.1,6.8
4824,5044.1,2.6
4825,5044.3,2.2
4826,5044.4,3.6
4827,5044.4,1.4
4828,5044.5,4.3
4829,5044.5,0.8
4830,5044.7,5.8
4831,5044.7,14.5
4832,5044.8,1.8
4833,5044.9,12.1
4834,5044.9,5.8
4835,5045,6.2
4836,5045,6
4837,5045,6.1
4838,5045.1,1.9
4839,5045.2,5.6
4840,5045.2,1.8
4841,5045.2,8.6
4842,5045.3,6
4843,5045.4,13.8
4844,5045.4,8.4
4845,5045.4,8
4846,5045.5,16.2
4847,5045.7,2
4848,5045.7,10.9
4849,5045.8,1.9
4850,5045.8,3.4
4851,5045.8,10.3
4852,5045.8,1.8
4853,5045.8,3.7
4854,5045.8,1.9
4855,5045.9,1
4856,5045.9,6.8
4857,5045.9,3
4858,5046,3.4
4859,5046,3.1
4860,5046,2
4861,5046,5.6
4862,5046,10
4863,5046.1,6.9
4864,5046.1,16.5
4865,5046.1,4.6
4866,5046.2,2.4
4867,5046.3,7.5
4868,5046.3,8.4
4869,5046.4,3.1
4870,5046.5,9
4871,5046.5,3.5
4872,5046.5,2.1
4873,5046.5,4.7
4874,5046.5,1.3
4875,5046.6,8.7
4876,5046.6,12.6
4877,5046.6,11
4878,5046.6,2
4879,5046.6,4
4880,5046.6,5.1
4881,5046.6,2.8
4882,5046.7,6.1
4883,5046.7,9.4
4884,5046.7,5
4885,5046.8,3.7
4886,5046.9,2.5
4887,5046.9,8
4888,5047,1.8
4889,5047,4.4
4890,5047,4.7
4891,5047.1,4.9
4892,5047.2,7.9
4893,5047.2,6.4
4894,5047.3,5.5
4895,5047.3,2.1
4896,5047.4,2.5
4897,5047.4,6.4
4898,5047.4,2.3
4899,5047.5,1.4
4900,5047.7,3.4
4901,5047.7,4.6
4902,5047.8,4.5
4903,5047.8,1.8
4904,5047.8,3.5
4905,5047.8,3.6
4906,5047.9,5.8
4907,5048.2,5.1
4908,5048.3,5.1
4909,5048.3,3.9
4910,5048.4,3.4
4911,5048.7,4.2
4912,5048.8,2.1
4913,5049,0.8
4914,5049,2.6
4915,5049.1,6.3
4916,5051.2,3.6
4917,5053.6,1.3
4918,5054.2,3.4
4919,5054.4,5.9
4920,5054.5,3.9
4921,5055.4,3.9
4922,5055.7,2.3
4923,5056.6,2.5
4924,5057.1,5.4
4925,5057.5,3.5
4926,5057.7,2.2
4927,5057.8,1.8
4928,5058,4
4929,5058.3,6
4930,5058.5,2.5
4931,5059.4,2.4
4932,5059.7,2.6
4933,5060.6,1.5
4934,5062.5,3.2
4935,5064.7,15.1
4936,5067,4.3
4937,5067.2,3.3
4938,5067.7,1.6
4939,5068,2.4
4940,5068.4,2.8
4941,5068.4,2.7
4942,5068.7,1.3
4943,5068.8,12.5
4944,5068.8,3.4
4945,5069.3,0.8
4946,5069.6,3.8
4947,5069.6,1.2
4948,5069.7,2.3
4949,5069.8,4.7
4950,5069.8,6
4951,5069.8,2.9
4952,5069.9,1.1
4953,5069.91,5.63
4954,5070,1.5
4955,5070.1,1.4
4956,5070.1,4.6
4957,5070.3,3.1
4958,5070.3,2.7
4959,5070.4,2.2
4960,5070.4,3.8
4961,5070.5,5.9
4962,5070.6,0.9
4963,5070.8,3.3
4964,5070.9,1.4
4965,5071,2.4
4966,5071.1,1.2
4967,5071.2,4.5
4968,5071.3,1.1
4969,5071.3,5.4
4970,5071.3,5.7
4971,5071.4,1.2
4972,5071.4,6.4
4973,5071.5,1.1
4974,5071.5,5.8
4975,5071.5,0.9
4976,5071.6,0.6
4977,5071.7,3.9
4978,5071.8,2.5
4979,5071.9,2.3
4980,5071.9,1.6
4981,5072,1.1
4982,5072.2,4.5
4983,5072.4,4.4
4984,5072.5,9.1
4985,5072.5,1.3
4986,5072.6,4.6
4987,5072.6,1.4
4988,5072.7,5.9
4989,5073.2,2.1
4990,5073.3,3.8
4991,5073.6,4.5
4992,5073.8,1.5
4993,5073.8,3.2
4994,5073.9,3.3
4995,5074,0.7
4996,5074.1,1.3
4997,5074.2,1.4
4998,5074.3,2
4999,5074.8,3.1
5000,5075.2,3.4
5001,5077.7,1.9
5002,5086.7,4.9
5003,5087,4.1
5004,5088.5,0.5
5005,5090.8,1.9
5006,5091.2,1.2
5007,5093.1,3.3
5008,5093.5,2.2
5009,5093.6,7.2
5010,5093.8,3.3
5011,5094.7,1.3
5012,5096.2,0.8
5013,5097.05,4.61
5014,5097.5,1.1
5015,5099.7,2.7
5016,5106.9,3.9
5017,5107.2,1.4
5018,5107.5,4.8
5019,5108.1,5.7
5020,5108.5,4
5021,5108.9,2.8
5022,5110,3.3
5023,5110,1
5024,5110.1,3.7
5025,5110.4,4.6
5026,5110.6,1.8
5027,5110.7,2.4
5028,5110.8,3.7
5029,5110.9,4.3
5030,5111,1.9
5031,5111.55,3.58
5032,5111.6,1.6
5033,5111.7,5.6
5034,5111.7,3.8
5035,5111.9,2.2
5036,5112,1.2
5037,5112.2,3.6
5038,5112.5,3.9
5039,5112.5,1.4
5040,5112.7,8.6
5041,5112.7,3.1
5042,5113,4.3
5043,5113.2,7.4
5044,5113.4,2.7
5045,5113.6,3.6
5046,5113.6,9.3
5047,5113.7,1.3
5048,5114,3.7
5049,5114.21,2.06
5050,5114.3,1.9
5051,5114.5,3.3
5052,5114.7,2.2
5053,5115.5,1.1
5054,5115.5,2.5
5055,5116.3,3.5
5056,5117.4,0.9
5057,5119.1,1.4
5058,5120.4,1.6
5059,5120.8,2.5
5060,5126.7,3.5
5061,5134.3,2
5062,5135.5,4.1
5063,5138.7,4.2
5064,5142.6,1.4
5065,5143.5,3.3
5066,5147.9,1.7
5067,5155.1,3.2
5068,5155.8,1.5
5069,5156.19,4.39
5070,5156.3,1.5
5071,5156.9,3.2
5072,5157,3.1
5073,5157.1,1.9
5074,5157.1,3.6
5075,5158,6.8
5076,5158.4,1.9
5077,5159.1,5.4
5078,5159.2,2.4
5079,5159.3,3.6
5080,5159.3,1
5081,5159.3,1.4
5082,5159.4,1.6
5083,5159.5,6.7
5084,5159.7,1.3
5085,5159.8,3.9
5086,5160.1,6.7
5087,5160.2,4.5
5088,5160.5,2.7
5089,5160.7,1.71
5090,5161.5,2.3
5091,5161.6,4.2
5092,5161.6,1.7
5093,5164.3,1
5094,5169,1.5
5095,5180.5,4.4
5096,5181.6,1.6
5097,5183.4,1.6
5098,5183.7,1
5099,5198.2,1.6
5100,5203.1,1.8
5101,5204.3,1.7
5102,5205.9,1.6
5103,5217.1,0.7
5104,5236.3,1.4
5105,5237,15.2
5106,5243.5,1.4
5107,5247.4,0.8
5108,5247.7,1.6
5109,5252,1.2
5110,5256.2,1.3
5111,5256.9,1.5
5112,5258,1.8
5113,5259.2,1.8
5114,5260.1,0.8
5115,5261.1,1.3
5116,5261.1,1.8
5117,5266.2,2.6
5118,5266.4,2.3
5119,5267.6,2
5120,5268.7,2.4
5121,5269.9,1
5122,5271.3,2.5
5123,5273.4,1.6
5124,5277.2,1.7
5125,5278.2,1.6
5126,5282.2,3.4
5127,5283.4,1.7
5128,5285,1.2
5129,5285.2,1.9
5130,5285.7,1.6
5131,5286.2,1.3
5132,5287.35,1.47
5133,5287.7,0.6
5134,5288.2,5.6
5135,5288.5,1.7
5136,5288.6,1.2
5137,5288.6,4.7
5138,5288.7,1.8
5139,5288.8,1.7
5140,5288.8,5.7
5141,5288.8,2.2
5142,5288.8,5.9
5143,5288.9,6.3
5144,5289,1
5145,5289,0.7
5146,5289.4,3.6
5147,5289.5,1.2
5148,5289.5,3.7
5149,5289.6,2.5
5150,5289.7,4.5
5151,5289.8,2.3
5152,5290.3,1.6
5153,5290.4,1.5
5154,5290.5,5.8
5155,5290.5,2.8
5156,5290.5,1.2
5157,5290.7,2.9
5158,5290.7,3.2
5159,5290.7,6.2
5160,5290.7,3.3
5161,5290.9,1.7
5162,5290.9,0.5
5163,5291,1.1
5164,5291.3,2.8
5165,5291.3,7.3
5166,5291.3,2.6
5167,5291.4,4.2
5168,5291.4,2.9
5169,5291.6,5.8
5170,5291.7,1.1
5171,5291.7,4.2
5172,5291.8,1.7
5173,5291.8,2
5174,5291.8,1.1
5175,5291.8,1.6
5176,5291.8,1.7
5177,5291.9,4.6
5178,5292,1
5179,5292,2
5180,5292,1.3
5181,5292,1
5182,5292,1.6
5183,5292.2,2.3
5184,5292.2,8
5185,5292.2,1.1
5186,5292.3,1.5
5187,5292.36,1.99
5188,5292.5,2.4
5189,5292.5,4.4
5190,5292.5,1.8
5191,5292.6,3.3
5192,5292.8,1.2
5193,5292.8,4.4
5194,5292.9,2.7
5195,5292.9,2.4
5196,5293,1.9
5197,5293.1,2.2
5198,5293.1,1.6
5199,5293.2,3.5
5200,5293.4,1.8
5201,5293.4,2.2
5202,5293.6,7.2
5203,5293.6,2.7
5204,5293.6,3.1
5205,5293.7,1
5206,5293.7,3.1
5207,5293.9,6.7
5208,5293.9,2.9
5209,5293.9,2.9
5210,5294,3.1
5211,5294,3.7
5212,5294.1,6.5
5213,5294.2,0.5
5214,5294.5,2.8
5215,5294.6,1
5216,5294.7,1.3
5217,5294.8,1.5
5218,5294.8,1.4
5219,5295,1.9
5220,5295.2,1.5
5221,5295.3,3.7
5222,5295.5,4.1
5223,5295.6,2.4
5224,5295.7,4.2
5225,5296,6.1
5226,5296.1,0.7
5227,5296.5,0.5
5228,5296.6,0.7
5229,5296.6,3.7
5230,5296.6,3.3
5231,5296.6,1.6
5232,5296.7,7
5233,5296.8,9.2
5234,5296.9,3.9
5235,5297,4.3
5236,5297.1,3.1
5237,5297.4,3
5238,5297.4,2.9
5239,5298,4.3
5240,5298,2.2
5241,5298.8,2.7
5242,5304.4,4.4
5243,5304.6,1.5
5244,5304.7,4.1
5245,5309.1,1
5246,5309.1,2
5247,5311.2,1.8
5248,5311.5,1.7
5249,5312,1.6
5250,5312.3,0.6
5251,5313,0.5
5252,5313.2,1.3
5253,5313.3,2.4
5254,5313.3,1.4
5255,5313.6,5.2
5256,5313.9,3.1
5257,5314.6,3.6
5258,5315.3,0.5
5259,5315.5,1.3
5260,5315.9,1.6
5261,5316.7,4
5262,5317.5,2.5
5263,5317.7,0.9
5264,5318.7,1
5265,5319.5,1.9
5266,5323.4,2.4
5267,5323.7,1.7
5268,5327.3,2.6
5269,5328,1.6
5270,5328,4
5271,5328.9,1.9
5272,5331.4,0.9
5273,5337,1.2
5274,5340.8,2.2
5275,5341,1
5276,5356.8,1
5277,5357,2.8
5278,5357.1,0.6
5279,5357.2,2
5280,5358.1,1.3
5281,5358.2,2.8
5282,5358.3,2.9
5283,5358.5,1.2
5284,5358.6,1.5
5285,5358.7,1.2
5286,5358.7,2.3
5287,5359,1.8
5288,5359.1,2.6
5289,5359.2,4.3
5290,5359.4,1.7
5291,5359.4,1.9
5292,5359.5,3.4
5293,5359.5,3.4
5294,5360.2,0.8
5295,5360.4,1.3
5296,5360.4,1.2
5297,5360.7,1
5298,5361,2.5
5299,5361.2,3.2
5300,5361.3,2.1
5301,5361.4,2.6
5302,5361.7,0.9
5303,5361.8,2.9
5304,5362,0.8
5305,5362.6,0.7
5306,5362.9,2.5
5307,5363,3.9
5308,5363.1,4.6
5309,5363.1,2.1
5310,5363.6,2.1
5311,5364.2,1.6
5312,5364.2,3.1
5313,5364.5,0.9
5314,5364.6,1.5
5315,5364.7,1.1
5316,5364.8,0.4
5317,5365,1.3
5318,5366.1,2.1
5319,5366.1,1.1
5320,5367.3,3.2
5321,5370.4,0.8
5322,5373.8,1.1
5323,5373.9,1
5324,5375.17,1.5
5325,5375.4,2
5326,5375.5,1.1
5327,5375.6,2.5
5328,5376.6,1
5329,5377.3,1.4
5330,5378.4,2.2
5331,5378.9,1.1
5332,5380.1,4.4
5333,5382.1,24.2
5334,5383.4,8.1
5335,5384,2.3
5336,5384.3,21.9
5337,5384.7,2.5
5338,5385.1,16.2
5339,5386.5,2.9
5340,5392.9,0.6
5341,5401.6,1.9
5342,5411.6,2.1
5343,5415.2,0.6
5344,5419.5,2.8
5345,5424.9,3
5346,5429.2,0.9
5347,5429.7,2.1
5348,5430.8,2.1
5349,5432.5,1.7
5350,5438.6,1.8
5351,5444,1.4
5352,5445.4,3.6
5353,5448,2.9
5354,5448.2,1.2
5355,5449.1,1
5356,5449.4,1
5357,5452,2
5358,5452.5,1.7
5359,5453.2,1
5360,5454.8,1.1
5361,5465.5,1.3
5362,5467.1,0.8
5363,5467.4,1.3
5364,5468.3,0.6
5365,5469.2,1.4
5366,5469.6,1.4
5367,5469.8,1
5368,5470.4,1.2
5369,5470.5,0.5
5370,5470.5,2.7
5371,5470.5,1.8
5372,5470.6,1.7
5373,5470.7,2
5374,5471,1.5
5375,5472.2,2
5376,5472.2,3.4
5377,5472.8,1.1
5378,5473.3,3.9
5379,5473.7,1.3
5380,5474.8,1
5381,5475,3
5382,5475.1,1.7
5383,5475.2,1
5384,5475.4,2.3
5385,5475.7,2
5386,5477.4,5.1
5387,5478.2,1.4
5388,5481.8,2
5389,5487.8,1.3
5390,5489.3,0.6
5391,5489.4,1.1
5392,5489.8,3
5393,5490.4,1.9
5394,5490.5,1.2
5395,5491,0.6
5396,5491.5,0.7
5397,5491.8,0.8
5398,5492.3,1
5399,5492.9,0.6
5400,5493.4,0.9
5401,5493.6,1.9
5402,5494.5,0.6
5403,5494.5,0.7
5404,5496.4,1.1
5405,5496.8,1.9
5406,5497.4,1.4
5407,5501.8,2.8
5408,5502.1,1.5
5409,5503.2,1.2
5410,5508,1.2
5411,5512.3,2
5412,5518.8,2.2
5413,5521.5,0.7
5414,5523.2,1.2
5415,5523.3,1
5416,5523.8,0.7
5417,5524,0.6
5418,5526,0.4
5419,5526.6,3.3
5420,5531.7,0.9
5421,5535.1,1
5422,5536.1,2.4
5423,5537,1.4
5424,5537.2,2
5425,5537.9,1.4
5426,5538.9,0.9
5427,5539.8,0.6
5428,5540.1,1.1
5429,5541.3,1.5
5430,5541.4,1.6
5431,5542.8,2.1
5432,5543.8,0.9
5433,5544.6,3.2
5434,5546.7,3.4
5435,5551.3,1.8
5436,5551.9,1.9
5437,5553,1.8
5438,5553.4,1.3
5439,5553.9,3.4
5440,5554,1.6
5441,5554.5,0.9
5442,5554.7,2.8
5443,5554.9,2
5444,5555.1,0.7
5445,5555.4,1.9
5446,5556.8,0.6
5447,5559.7,1.6
5448,5561.8,2.1
5449,5569,1.3
5450,5578.1,3.1
5451,5580,2.4
5452,5587.6,0.6
5453,5589.4,1.7
5454,5590.8,1.7
5455,5599.2,2.3
5456,5605,1.8
5457,5619.8,2.1
5458,5626.5,1
5459,5632.1,1.5
5460,5632.2,2.7
5461,5634.8,1
5462,5639.9,1.7
5463,5640.5,0.6
5464,5641.1,1.3
5465,5641.3,0.6
5466,5641.4,1
5467,5641.6,0.9
5468,5642,1.3
5469,5642,1.7
5470,5642.5,1.1
5471,5642.6,1
5472,5642.7,0.8
5473,5643,0.9
5474,5644,2.2
5475,5646.7,1.7
5476,5654,0.9
5477,5672.7,1.4
5478,5673.3,4.1
5479,5677.6,1.1
5480,5680.8,1.4
5481,5687.1,2.3
5482,5687.3,0.9
5483,5688.1,4.5
5484,5688.4,0.6
5485,5689.3,1.2
5486,5690.3,2
5487,5691.7,4.4
5488,5691.9,1.2
5489,5693.6,1
5490,5694.6,1.2
5491,5696.4,0.5
5492,5702.3,3.2
5493,5703.9,1.2
5494,5704.2,1.8
5495,5704.2,2.4
5496,5704.5,2.7
5497,5704.6,1.2
5498,5704.6,3
5499,5704.7,4
5500,5704.8,5
5501,5705.1,2.3
5502,5705.2,2.2
5503,5705.3,3.7
5504,5705.3,3.4
5505,5705.4,3
5506,5705.5,1.6
5507,5705.5,6.5
5508,5705.6,5.7
5509,5705.8,1.6
5510,5705.8,4.4
5511,5705.8,5.4
5512,5705.9,1.7
5513,5706,2.8
5514,5706.1,1.6
5515,5706.1,4.9
5516,5706.2,3.9
5517,5706.4,17.2
5518,5706.4,4.1
5519,5706.5,2.5
5520,5706.5,2.8
5521,5706.6,3.3
5522,5706.6,1.8
5523,5706.6,2.8
5524,5706.6,6.2
5525,5706.7,2
5526,5706.7,10.1
5527,5706.7,2.2
5528,5706.8,1.5
5529,5706.8,1.8
5530,5706.8,3.2
5531,5706.8,1.6
5532,5706.8,2.3
5533,5706.9,1.8
5534,5707,3.3
5535,5707,9.1
5536,5707.1,5.3
5537,5707.2,2.9
5538,5707.2,1.9
5539,5707.3,3.1
5540,5707.3,3.7
5541,5707.3,1.4
5542,5707.3,6.1
5543,5707.4,7
5544,5707.4,7.9
5545,5707.4,2.8
5546,5707.4,4.4
